data:text/csv;charset=utf-8,Query: select oh.order_no,ysl.ORDER_HEADER_KEY,ysl.SHIPMENT_KEY,ys.SHIPNODE_KEY,ys.STATUS,ys.STATUS_DATE,ys.DELIVERY_METHOD,ys.ORDER_TYPE,ys.EXTN_SHORT,ys.ASSIGNED_TO_USER_ID from yfs_shipment_line ysl,yfs_shipment ys,yfs_order_header OH where ysl.SHIPMENT_KEY=ys.SHIPMENT_KEY and oh.order_header_key=ysl.order_header_key and OH.order_header_key &gt;
RN,ORDER_NO,ORDER_HEADER_KEY,SHIPMENT_KEY,SHIPNODE_KEY,STATUS,STATUS_DATE,DELIVERY_METHOD,ORDER_TYPE,EXTN_SHORT,ASSIGNED_TO_USER_ID,
1469,CO11323772,'202211161736392406366008,'202211161738552406374070,COCV_545,9000,2022-11-16 17:41:03.0,SHP,SHP,BO,aya.alexander_m,
1470,CO11323802,'202211161743372406396277,'202211161745302406403489,COCV_402,9000,2022-11-16 17:49:36.0,SHP,SHP,BO,acuna.jose_m,
1471,CO11323802,'202211161743372406396277,'202211161751552406425561,COCV_643,9000,2022-11-16 17:55:19.0,SHP,SHP,CNCL,grajales.kenly_m,
1472,CO11323868,'202211161836422406592972,'202211161839562406602009,COCV_551,9000,2022-11-16 18:41:07.0,SHP,SHP,BO,beltran.luz_m,
1473,CO11323871,'202211161838392406598560,'202211161840052406604267,COCV_782,9000,2022-11-16 19:00:26.0,SHP,SHP,null,null,
1474,CO11323909,'202211161806412406477622,'202211161808042406482582,COCV_782,9000,2022-11-16 18:28:25.0,SHP,SHP,null,null,
1475,CO11323915,'202211161811372406500437,'202211161813462406507003,COCV_739,9000,2022-11-16 18:14:54.0,SHP,SHP,BO,medina.johanna_m,
1476,CO11323933,'202211161826412406550440,'202211161828052406554224,COCV_101,9000,2022-11-16 18:29:31.0,SHP,SHP,BO,carabali.jenny_m,
1477,CO11323949,'202211161838382406598447,'202211161840042406604206,COCV_174,9000,2022-11-16 18:44:47.0,SHP,SHP,BO,salazar.marly_m,
1478,CO11323953,'202211161843352406623395,'202211161845202406629385,COCV_677,9000,2022-11-16 18:49:39.0,SHP,SHP,null,torres.nini_m,
1479,CO11323956,'202211161846452406632721,'202211161849042406638599,COCV_782,9000,2022-11-16 19:09:25.0,SHP,SHP,null,null,
1480,CO11323970,'202211161856322406669364,'202211161858592406678444,COCV_782,9000,2022-11-16 19:16:47.0,SHP,SHP,BO,diaz.derlyn_m,
1481,CO11324010,'202211161906412406703530,'202211161908172406707332,COCV_897,9000,2022-11-16 19:28:24.0,SHP,SHP,null,null,
1482,CO11324023,'202211161911372406724542,'202211161913032406727708,COCV_782,9000,2022-11-16 19:17:11.0,SHP,SHP,BO,diaz.derlyn_m,
1483,CO11324031,'202211161916432406738655,'202211161919002406744435,COCV_556,9000,2022-11-16 19:22:16.0,SHP,SHP,BO,londono.leidy_m,
1484,CO11324039,'202211161921382406759964,'202211161923052406764603,COCV_885,9000,2022-11-16 19:26:56.0,SHP,SHP,BO,cantillos.derlyscamila_m,
1485,CO11324041,'202211161921372406759780,'202211161923052406764526,COCV_897,9000,2022-11-16 19:43:25.0,SHP,SHP,null,null,
1486,CO11324071,'202211161938402406820409,'202211161940502406833355,COCV_392,9000,2022-11-16 19:44:50.0,SHP,SHP,BO,pena.angie_m,
1487,CO11324078,'202211161941342406834814,'202211161942462406837991,COCV_90,9000,2022-11-16 20:03:25.0,SHP,SHP,null,null,
1488,CO11324081,'202211161943392406841172,'202211161945062406846456,COCV_556,9000,2022-11-16 19:51:12.0,SHP,SHP,BO,chavarria.cesar_m,
1489,CO11324093,'202211161916412406738449,'202211161918582406744248,COCV_549,9000,2022-11-16 19:21:57.0,SHP,SHP,BO,martinez.niyane_m,
1490,CO11324114,'202211161926432406777098,'202211161928582406783249,COCV_545,9000,2022-11-16 19:35:52.0,SHP,SHP,BO,ortiz.hector_m,
1491,CO11324133,'202211161936412406815128,'202211161938442406821111,COCV_116,9000,2022-11-16 19:59:26.0,SHP,SHP,null,null,
1492,CO11324142,'202211161946382406851840,'202211161948042406856773,COCV_782,9000,2022-11-16 19:53:35.0,SHP,SHP,BO,diaz.derlyn_m,
1493,CO11324153,'202211161956422406895593,'202211161958082406899564,COCV_545,9000,2022-11-16 19:59:58.0,SHP,SHP,BO,ortiz.hector_m,
1494,CO11324153,'202211161956422406895593,'202211162001582406918230,COCV_190,9000,2022-11-16 20:03:04.0,SHP,SHP,CNCL,ulloa.estephany_m,
1495,CO11324153,'202211161956422406895593,'202211162126562407262179,COCV_643,9000,2022-11-16 21:30:58.0,SHP,SHP,CNCL,jimenez.johana_m,
1496,CO11324187,'202211161945052406846194,'202211161946192406850763,COCV_181,9000,2022-11-16 19:49:34.0,SHP,SHP,BO,villa.carlos_m,
1497,CO11324211,'202211161956402406895280,'202211161958062406899347,COCV_90,9000,2022-11-16 20:11:01.0,SHP,SHP,null,cardona.leidy_m,
1498,CO11324216,'202211162003402406922225,'202211162005482406929747,COCV_87,9000,2022-11-16 20:12:41.0,SHP,SHP,null,null,
1499,CO11324305,'202211162031382407034297,'202211162033122407040443,COCV_468,9000,2022-11-16 20:36:22.0,SHP,SHP,BO,sierra.sandra_m,
1500,CO11324327,'202211162043392407085200,'202211162045312407091793,COCV_556,9000,2022-11-16 20:47:57.0,SHP,SHP,BO,domico.leidy_m,
1501,CO11324334,'202211162045052407090346,'202211162047192407097445,COCV_556,9000,2022-11-16 20:49:34.0,SHP,SHP,BO,domico.leidy_m,
1502,CO11324341,'202211162046392407095632,'202211162048282407100704,COCV_190,9000,2022-11-16 20:53:38.0,SHP,SHP,BO,ulloa.estephany_m,
1503,CO11324382,'202211162043392407085177,'202211162045312407091870,COCV_643,9000,2022-11-16 20:48:00.0,SHP,SHP,BO,jimenez.johana_m,
1504,CO11324382,'202211162043392407085177,'202211162049042407102706,COCV_468,9000,2022-11-16 20:53:34.0,SHP,SHP,CNCL,valencias.stephanie_m,
1505,CO11324436,'202211162133332407290177,'202211162134132407292610,COCV_545,9000,2022-11-16 21:37:24.0,SHP,SHP,BO,ortiz.hector_m,
1506,CO11324464,'202211162148402407346294,'202211162149262407348627,COCV_688,9000,2022-11-16 21:51:14.0,SHP,SHP,BO,ibague.laura_m,
1507,CO11324509,'202211162126432407261398,'202211162128442407269170,COCV_885,9000,2022-11-16 21:32:41.0,SHP,SHP,BO,hernandez.shirly_m,
1508,CO11324554,'202211162153342407368896,'202211162154062407370952,COCV_782,9000,2022-11-16 22:14:27.0,SHP,SHP,null,null,
1509,CO11324566,'202211162201372407403257,'202211162202062407405506,COCV_949,9000,2022-11-21 20:43:13.0,SHP,SHP,null,aldana.hasbleidy_m,
1510,CO11324566,'202211162201372407403257,'202211212043472430829272,COCV_949,9000,2022-11-21 20:53:10.0,SHP,SHP,null,aldana.hasbleidy_m,
1511,CO11324568,'202211162203392407409069,'202211162204082407410489,COCV_696,9000,2022-11-16 22:09:18.0,SHP,SHP,BO,marin.yuliana_m,
1512,CO11324579,'202211162206392407416586,'202211162207492407419925,COCV_696,9000,2022-11-16 22:14:47.0,SHP,SHP,BO,marin.yuliana_m,
1513,CO11324638,'202211162236452407529133,'202211162239322407536681,COCV_964,9000,2022-11-16 23:08:51.0,PICK,PICK,CNCL,patino.angie_m,
1514,CO11324658,'202211162246432407565109,'202211162248052407568621,COCV_964,9000,2022-11-16 23:08:31.0,SHP,SHP,null,null,
1515,CO11324660,'202211162246422407565089,'202211162248042407568503,COCV_897,9000,2022-11-17 13:59:18.0,SHP,SHP,null,herrera.ingrid_m,
1516,CO11324673,'202211162251392407587338,'202211162253052407590645,COCV_739,9000,2022-11-16 23:00:24.0,SHP,SHP,BO,loaiza.elizabeth_m,
1517,CO11324695,'202211162218392407460226,'202211162220042407465757,COCV_156,9000,2022-11-16 22:21:41.0,SHP,SHP,BO,carreno.felix_m,
1518,CO11324707,'202211162226392407493009,'202211162228052407497300,COCV_87,9000,2022-11-16 22:48:29.0,SHP,SHP,null,null,
1519,CO11324711,'202211162231392407515096,'202211162232032407516715,COCV_190,9000,2022-11-16 22:35:12.0,SHP,SHP,BO,bejarano.amparo_m,
1520,CO11324743,'202211162251392407587326,'202211162253052407590615,COCV_949,9000,2022-11-16 23:06:17.0,SHP,SHP,null,aldana.hasbleidy_m,
1521,CO11324769,'202211162303402407626338,'202211162305052407629931,COCV_660,9000,2022-11-16 23:13:30.0,SHP,SHP,BO,obando.maribel_m,
1522,CO11324769,'202211162303402407626338,'202211162315042407666529,COCV_391,9000,2022-11-16 23:32:11.0,SHP,SHP,null,torres.karen_m,
1523,CO11324771,'202211162306402407634194,'202211162308472407640141,COCV_545,9000,2022-11-16 23:10:28.0,PICK,PICK,CNCL,chavez.esneider_m,
1524,CO11324820,'202211162318382407674826,'202211162320542407687587,COCV_401,9000,2022-11-16 23:22:31.0,SHP,SHP,BO,caicedo.jackeline_m,
1525,CO11324833,'202211162326452407705029,'202211162329032407710968,COCV_949,9000,2022-11-17 12:56:48.0,SHP,SHP,null,aldana.hasbleidy_m,
1526,CO11324840,'202211162333422407735041,'202211162334502407738987,COCV_885,9000,2022-11-16 23:51:55.0,SHP,SHP,BO,hernandez.shirly_m,
1527,CO11324870,'202211162346432407779845,'202211162348312407784992,COCV_424,9000,2022-11-16 23:49:56.0,SHP,SHP,BO,ramirez.niyiret_m,
1528,CO11324888,'202211162316342407670574,'202211162318402407675137,COCV_381,9000,2022-11-16 23:24:02.0,SHP,SHP,BO,aguilera.catalina_m,
1529,CO11324932,'202211162343402407770045,'202211162345032407775185,COCV_688,9000,2022-11-16 23:50:05.0,SHP,SHP,BO,salamanca.jorge_m,
1530,CO11324938,'202211162348402407785736,'202211162350222407792615,COCV_688,9000,2022-11-16 23:59:00.0,SHP,SHP,BO,salamanca.jorge_m,
1531,CO11324938,'202211162348402407785736,'202211170000092407827277,COCV_101,9000,2022-11-17 00:03:02.0,SHP,SHP,CNCL,clavijo.kelly_m,
1532,CO11324956,'202211162356402407814707,'202211162358022407817487,COCV_816,9000,2022-11-17 00:18:30.0,SHP,SHP,null,null,
1533,CO11324956,'202211162356402407814707,'202211170021552407913759,COCV_577,9000,2022-11-17 12:02:26.0,SHP,SHP,CNCL,escobar.diana_m,
1534,CO11324960,'202211162356422407814904,'202211162358042407817657,COCV_549,9000,2022-11-16 23:59:12.0,SHP,SHP,BO,martinez.niyane_m,
1535,CO11324984,'202211162356422407814939,'202211162358052407817704,COCV_654,9000,2022-11-17 00:00:37.0,SHP,SHP,BO,otero.meribeth_m,
1536,CO11324986,'202211162356422407814881,'202211162358042407817621,COCV_411,9000,2022-11-17 00:05:21.0,SHP,SHP,null,arenas.jenny_m,
1537,CO11325019,'202211170016402407894454,'202211170018052407896498,COCV_897,9000,2022-11-17 00:53:11.0,SHP,SHP,null,herrera.ingrid_m,
1538,CO11325023,'202211170018392407898267,'202211170021572407913923,COCV_181,9000,2022-11-17 00:23:57.0,SHP,SHP,BO,becerra.jenny_m,
1539,CO11325053,'202211170036432407957237,'202211170038192407962237,COCV_825,9000,2022-11-17 00:42:52.0,SHP,SHP,BO,rivero.margarita_m,
1540,CO11325053,'202211170036432407957237,'202211170045502407988275,COCV_666,9000,2022-11-17 12:58:24.0,SHP,SHP,CNCL,amaya.amelie_m,
1541,CO11325053,'202211170036432407957237,'202211171315012411025614,COCV_411,9000,2022-11-17 13:17:20.0,SHP,SHP,PCNCL,ramirez.yaira_m,
1542,CO11325133,'202211170038402407963369,'202211170041272407974452,COCV_155,9000,2022-11-17 00:51:44.0,SHP,SHP,BO,guzman.karen_m,
1543,CO11325134,'202211170043402407979920,'202211170045532407988701,COCV_549,9000,2022-11-17 00:49:03.0,SHP,SHP,BO,martinez.niyane_m,
1544,CO11325152,'202211170051412408009570,'202211170053052408013044,COCV_181,9000,2022-11-17 00:55:49.0,SHP,SHP,BO,munoz.leydi_m,
1545,CO11325152,'202211170051412408009570,'202211170542132408593549,COCV_155,9000,2022-11-17 05:55:14.0,SHP,SHP,CNCL,guevara.nataly_m,
1546,CO11325156,'202211170514152408569559,'202211170515002408571876,COCV_844,9000,2022-11-17 14:00:29.0,SHP,SHP,null,prieto.leidy_m,
1547,CO11325162,'202211170058402408024707,'202211170101012408038606,COCV_549,9000,2022-11-17 01:07:04.0,SHP,SHP,BO,martinez.niyane_m,
1548,CO11325168,'202211170103402408044565,'202211170105002408050308,COCV_156,9000,2022-11-17 01:06:37.0,SHP,SHP,BO,ventura.nataly_m,
1549,CO11325174,'202211170514142408569452,'202211170515002408571852,COCV_782,9000,2022-11-17 15:33:42.0,SHP,SHP,null,montenegro.erika_m,
1550,CO11325205,'202211170103422408044923,'202211170105012408050408,COCV_391,9000,2022-11-17 01:06:23.0,SHP,SHP,BO,hernandez.luz_m,
1551,CO11325208,'202211170103402408044602,'202211170104592408050118,COCV_816,9000,2022-11-17 01:11:34.0,SHP,SHP,BO,murillo.shirley_m,
1552,CO11325221,'202211170113402408077547,'202211170115062408081884,COCV_666,9000,2022-11-17 14:35:21.0,SHP,SHP,null,amaya.amelie_m,
1553,CO11325222,'202211170113402408077523,'202211170115052408081798,COCV_556,9000,2022-11-17 01:24:09.0,SHP,SHP,BO,herrera.laura_m,
1554,CO11325239,'202211170128432408118780,'202211170131002408131027,COCV_545,9000,2022-11-17 01:33:46.0,SHP,SHP,BO,diaz.andrea_m,
1555,CO11325239,'202211170128432408118780,'202211170134582408141179,COCV_378,9000,2022-11-17 01:36:23.0,SHP,SHP,CNCL,gutierrezv.angee_m,
1556,CO11325242,'202211170128422408118629,'202211170130582408130821,COCV_411,9000,2022-11-17 01:32:00.0,SHP,SHP,BO,arenas.jenny_m,
1557,CO11325246,'202211170514112408569197,'202211170514582408571699,COCV_122,9000,2022-11-17 05:39:13.0,SHP,SHP,null,null,
1558,CO11325258,'202211170514102408569096,'202211170514572408571643,COCV_881,9000,2022-11-17 05:30:39.0,SHP,SHP,null,null,
1559,CO11325267,'202211170146422408176951,'202211170148452408181782,COCV_545,9000,2022-11-17 01:55:41.0,SHP,SHP,BO,diaz.andrea_m,
1560,CO11325280,'202211170158422408211977,'202211170200042408220296,COCV_816,9000,2022-11-17 02:05:19.0,SHP,SHP,BO,polo.vinasco_m,
1561,CO11325321,'202211170136442408144039,'202211170138142408149379,COCV_556,9000,2022-11-17 01:42:55.0,SHP,SHP,BO,domico.leidy_m,
1562,CO11325342,'202211170151392408195281,'202211170153272408198962,COCV_174,9000,2022-11-17 01:56:14.0,SHP,SHP,BO,morantes.luis_m,
1563,CO11325387,'202211170158412408211703,'202211170200022408219196,COCV_190,9000,2022-11-17 02:29:59.0,SHP,SHP,null,bejarano.amparo_m,
1564,CO11325406,'202211170221362408285173,'202211170223582408291808,COCV_881,9000,2022-11-17 12:00:12.0,SHP,SHP,BO,garcia.danialeany_m,
1565,CO11325426,'202211170241372408342470,'202211170243262408345158,COCV_964,9000,2022-11-17 12:58:51.0,PICK,PICK,CNCL,granadas.luisa_m,
1566,CO11325455,'202211170308352408406550,'202211170311012408416389,COCV_578,9000,2022-11-21 16:51:58.0,PICK,PICK,null,burbano.marinela_m,
1567,CO11325478,'202211170336362408458740,'202211170338402408460357,COCV_155,9000,2022-11-17 03:53:56.0,SHP,SHP,BO,guevara.nataly_m,
1568,CO11325478,'202211170336362408458740,'202211170355282408490796,COCV_190,9000,2022-11-17 10:37:11.0,SHP,SHP,BO,marcelo.yuvely_m,
1569,CO11325478,'202211170336362408458740,'202211171038012410609353,COCV_549,9000,2022-11-17 10:40:20.0,SHP,SHP,CNCL,gonzalez.daniela_m,
1570,CO11325478,'202211170336362408458740,'202211171057452410625970,COCV_101,9000,2022-11-17 11:05:23.0,SHP,SHP,CNCL,paez.monica_m,
1571,CO11325487,'202211170228362408301891,'202211170229582408304239,COCV_411,9000,2022-11-17 02:32:22.0,SHP,SHP,BO,arenas.jenny_m,
1572,CO11325491,'202211170231392408314068,'202211170233492408319078,COCV_885,9000,2022-11-17 16:51:27.0,SHP,SHP,null,hernandez.shirly_m,
1573,CO11325492,'202211170233392408318114,'202211170235572408322686,COCV_881,9000,2022-11-17 12:00:47.0,SHP,SHP,BO,garcia.danialeany_m,
1574,CO11325504,'202211170253402408377390,'202211170255062408379909,COCV_262,9000,2022-11-17 12:10:37.0,PICK,PICK,BO,camacho.bryan_m,
1575,CO11325517,'202211170306432408404675,'202211170308592408406868,COCV_881,9000,2022-11-17 12:02:07.0,SHP,SHP,BO,garcia.danialeany_m,
1576,CO11325527,'202211170313402408419291,'202211170316142408422386,COCV_181,9000,2022-11-17 03:21:12.0,SHP,SHP,BO,castano.styven_m,
1577,CO11325527,'202211170313402408419291,'202211170322422408434360,COCV_643,9000,2022-11-17 12:51:59.0,SHP,SHP,null,grajales.kenly_m,
1578,CO11325538,'202211170328392408443769,'202211170331002408452802,COCV_556,9000,2022-11-17 03:44:06.0,SHP,SHP,BO,varon.yulieth_m,
1579,CO11325550,'202211170348412408475250,'202211170350462408483431,COCV_190,9000,2022-11-17 03:53:53.0,SHP,SHP,BO,bejarano.amparo_m,
1580,CO11325551,'202211170351392408484559,'202211170353042408485632,COCV_885,9000,2022-11-17 04:04:47.0,SHP,SHP,BO,bello.luzary_m,
1581,CO11325556,'202211170358382408492781,'202211170400012408493223,COCV_391,9000,2022-11-17 04:01:59.0,SHP,SHP,BO,hernandez.luz_m,
1582,CO11325572,'202211170441392408541508,'202211170442492408542206,COCV_545,9000,2022-11-17 04:48:19.0,SHP,SHP,BO,diaz.andrea_m,
1583,CO11325629,'202211171046332410617945,'202211171048532410618854,COCV_545,9000,2022-11-17 11:09:41.0,SHP,SHP,null,null,
1584,CO11325633,'202211171123332410687933,'202211171125032410690334,COCV_381,9000,2022-11-17 11:27:16.0,SHP,SHP,BO,sanchez.armando_m,
1585,CO11325649,'202211171206362410774043,'202211171207562410776366,COCV_381,9000,2022-11-17 12:09:07.0,SHP,SHP,BO,sanchez.armando_m,
1586,CO11325649,'202211171206362410774043,'202211171209572410782690,COCV_156,9000,2022-11-17 12:13:22.0,SHP,SHP,CNCL,huerfano.laura_m,
1587,CO11325666,'202211171248342410914001,'202211171250482410924864,COCV_654,9000,2022-11-17 12:51:44.0,SHP,SHP,BO,otero.meribeth_m,
1588,CO11325682,'202211170603392408605798,'202211170606012408607097,COCV_621,9000,2022-11-17 06:26:39.0,SHP,SHP,null,null,
1589,CO11325682,'202211170603392408605798,'202211170629592408615250,COCV_220,9000,2022-11-17 06:50:39.0,SHP,SHP,null,null,
1590,CO11325688,'202211170941322410571585,'202211170943012410572082,COCV_816,9000,2022-11-17 10:03:40.0,SHP,SHP,null,null,
1591,CO11325690,'202211170946322410574235,'202211170947502410574553,COCV_578,9000,2022-11-17 13:10:58.0,SHP,SHP,BO,burbano.marinela_m,
1592,CO11325694,'202211171033302410605650,'202211171033592410606689,COCV_411,9000,2022-11-17 10:35:48.0,SHP,SHP,BO,aldana.luz_m,
1593,CO11325694,'202211171033302410605650,'202211171038002410609338,COCV_949,9000,2022-11-17 15:33:27.0,SHP,SHP,null,vallecilla.soraya_m,
1594,CO11325695,'202211171041322410614434,'202211171044012410616405,COCV_816,9000,2022-11-17 11:07:46.0,SHP,SHP,BO,solarte.diana_m,
1595,CO11325695,'202211171041322410614434,'202211171109022410644971,COCV_782,9000,2022-11-17 13:20:34.0,SHP,SHP,null,null,
1596,CO11325702,'202211171126312410692202,'202211171128042410693394,COCV_621,9000,2022-11-17 11:38:44.0,SHP,SHP,BO,gomez.luis_m,
1597,CO11325702,'202211171126312410692202,'202211171141002410714342,COCV_220,9000,2022-11-17 12:01:38.0,SHP,SHP,null,null,
1598,CO11325706,'202211171131332410700199,'202211171132562410701185,COCV_381,9000,2022-11-17 13:22:28.0,SHP,SHP,null,sanchez.armando_m,
1599,CO11325711,'202211171138332410707204,'202211171139062410708447,COCV_556,9000,2022-11-17 11:42:10.0,SHP,SHP,BO,usuga.claudia_m,
1600,CO11325778,'202211171356342411183623,'202211171358562411190381,COCV_101,9000,2022-11-17 14:01:08.0,SHP,SHP,BO,quintero.dayan_m,
1601,CO11325825,'202211171416352411260272,'202211171418012411265263,COCV_181,9000,2022-11-17 14:24:26.0,SHP,SHP,BO,sena.laudid_m,
1602,CO11325828,'202211171416362411260373,'202211171418032411265491,COCV_156,9000,2022-11-17 14:23:45.0,SHP,SHP,BO,huerfano.laura_m,
1603,CO11325830,'202211171418352411266895,'202211171420072411270847,COCV_549,9000,2022-11-17 14:23:09.0,SHP,SHP,BO,mahecha.jasbrudy_m,
1604,CO11325831,'202211171421332411281193,'202211171423432411288248,COCV_545,9000,2022-11-17 14:27:04.0,SHP,SHP,BO,ricardo.maria_m,
1605,CO11325848,'202211171453342411397113,'202211171455042411400518,COCV_949,9000,2022-11-17 17:32:10.0,SHP,SHP,null,vallecilla.soraya_m,
1606,CO11325868,'202211171533332411551059,'202211171536572411561972,COCV_643,9000,2022-11-17 15:38:05.0,SHP,SHP,BO,grajales.kenly_m,
1607,CO11325870,'202211171536332411560294,'202211171539012411569626,COCV_392,9000,2022-11-17 15:41:50.0,SHP,SHP,BO,vera.maria_m,
1608,CO11325873,'202211171536332411560301,'202211171539022411569684,COCV_392,9000,2022-11-17 15:40:16.0,SHP,SHP,BO,vera.maria_m,
1609,CO11325892,'202211171403352411210809,'202211171405272411216274,COCV_782,9000,2022-11-17 14:15:56.0,SHP,SHP,BO,montenegro.erika_m,
1610,CO11325932,'202211171458342411413915,'202211171459582411421788,COCV_391,9000,2022-11-17 15:07:29.0,SHP,SHP,BO,galvis.heydi_m,
1611,CO11325941,'202211171511362411468429,'202211171513002411471537,COCV_378,9000,2022-11-17 15:15:33.0,SHP,SHP,BO,fandino.leidy_m,
1612,CO11325944,'202211171513342411473745,'202211171515022411478665,COCV_747,9000,2022-11-17 15:35:29.0,SHP,SHP,null,null,
1613,CO11325952,'202211171526352411520085,'202211171528152411524711,COCV_549,9000,2022-11-17 15:33:14.0,SHP,SHP,BO,mahecha.jasbrudy_m,
1614,CO11325953,'202211171526352411520092,'202211171528152411524765,COCV_881,9000,2022-11-17 15:31:50.0,SHP,SHP,BO,garcia.danialeany_m,
1615,CO11325964,'202211171551362411626287,'202211171553552411636072,COCV_190,9000,2022-11-17 15:55:53.0,SHP,SHP,BO,ulloa.estephany_m,
1616,CO11325985,'202211171556322411644183,'202211171558412411652546,COCV_688,9000,2022-11-17 15:59:33.0,SHP,SHP,BO,alfonso.yenifer_m,
1617,CO11325985,'202211171556322411644183,'202211171601032411668840,COCV_739,9000,2022-11-17 16:05:45.0,SHP,SHP,CNCL,bravo.sara_m,
1618,CO11325986,'202211171556322411644153,'202211171558422411652602,COCV_181,9000,2022-11-17 16:00:28.0,SHP,SHP,BO,villa.carlos_m,
1619,CO11326001,'202211171628422411765813,'202211171630042411771212,COCV_181,9000,2022-11-17 16:38:33.0,SHP,SHP,BO,villa.carlos_m,
1620,CO11326004,'202211171633342411790585,'202211171635442411797193,COCV_677,9000,2022-11-17 16:41:22.0,SHP,SHP,BO,castaneda.leydy_m,
1621,CO11326033,'202211171716332411941887,'202211171719042411947897,COCV_666,9000,2022-11-17 17:20:33.0,SHP,SHP,BO,amaya.amelie_m,
1622,CO11326037,'202211171716322411941761,'202211171719032411947791,COCV_190,9000,2022-11-17 17:21:51.0,SHP,SHP,BO,ulloa.estephany_m,
1623,CO11326087,'202211171606382411682817,'202211171608042411686421,COCV_964,9000,2022-11-17 16:14:28.0,PICK,PICK,CNCL,granadas.luisa_m,
1624,CO11326125,'202211171648332411837861,'202211171650032411840469,COCV_381,9000,2022-11-17 16:51:12.0,SHP,SHP,BO,sanchez.armando_m,
1625,CO11326144,'202211171703412411896570,'202211171705362411903201,COCV_882,9000,2022-11-17 17:26:31.0,SHP,SHP,null,null,
1626,CO11326148,'202211171706362411906139,'202211171708272411911582,COCV_391,9000,2022-11-17 17:09:50.0,SHP,SHP,BO,galvis.heydi_m,
1627,CO11326154,'202211171716322411941769,'202211171719042411947846,COCV_643,9000,2022-11-17 17:21:11.0,SHP,SHP,BO,grajales.kenly_m,
1628,CO11326178,'202211171746402412048090,'202211171748462412053231,COCV_677,9000,2022-11-17 17:59:43.0,SHP,SHP,null,castaneda.leydy_m,
1629,CO11326193,'202211171816322412149665,'202211171817572412152041,COCV_643,9000,2022-11-17 18:23:42.0,SHP,SHP,BO,quiroga.nelson_m,
1630,CO11326202,'202211171831362412207070,'202211171833042412211824,COCV_688,9000,2022-11-17 18:36:13.0,SHP,SHP,BO,ibague.laura_m,
1631,CO11326213,'202211171845052412248631,'202211171846092412251673,COCV_643,9000,2022-11-17 18:54:07.0,SHP,SHP,BO,quiroga.nelson_m,
1632,CO11326222,'202211171853382412279290,'202211171855152412281829,COCV_424,9000,2022-11-17 19:32:23.0,SHP,SHP,null,bermudez.leidy_m,
1633,CO11326230,'202211171858382412290132,'202211171900052412293961,COCV_262,9000,2022-11-17 19:20:31.0,SHP,SHP,null,null,
1634,CO11326230,'202211171858382412290132,'202211171923012412376231,COCV_411,9000,2022-11-17 19:25:05.0,SHP,SHP,BO,garay.claudia_m,
1635,CO11326233,'202211171901372412304476,'202211171903562412310178,COCV_885,9000,2022-11-17 19:06:10.0,SHP,SHP,BO,avila.julith_m,
1636,CO11326240,'202211171906382412317039,'202211171908042412320330,COCV_654,9000,2022-11-17 19:10:27.0,SHP,SHP,BO,otero.meribeth_m,
1637,CO11326245,'202211171913362412344778,'202211171915002412349390,COCV_181,9000,2022-11-17 19:19:13.0,SHP,SHP,BO,villa.carlos_m,
1638,CO11326245,'202211171913362412344778,'202211171921042412371797,COCV_381,9000,2022-11-17 19:24:12.0,SHP,SHP,CNCL,aponte.july_m,
1639,CO11326267,'202211171928382412393268,'202211171930342412405308,COCV_881,9000,2022-11-17 19:31:40.0,SHP,SHP,BO,medina.natalia_m,
1640,CO11326267,'202211171928382412393268,'202211171933032412414734,COCV_556,9000,2022-11-17 19:37:49.0,SHP,SHP,BO,domico.leidy_m,
1641,CO11326276,'202211171936352412423812,'202211171938452412431015,COCV_739,9000,2022-11-17 19:40:23.0,SHP,SHP,BO,bravo.sara_m,
1642,CO11326283,'202211171811372412138883,'202211171814052412144860,COCV_378,9000,2022-11-17 18:15:11.0,SHP,SHP,BO,fandino.leidy_m,
1643,CO11326288,'202211171823352412174516,'202211171826032412181427,COCV_747,9000,2022-11-17 18:46:30.0,SHP,SHP,null,null,
1644,CO11326318,'202211171856382412284994,'202211171858302412289137,COCV_391,9000,2022-11-17 19:02:19.0,SHP,SHP,BO,riano.heidy_m,
1645,CO11326319,'202211171858382412290113,'202211171900062412293992,COCV_262,9000,2022-11-17 19:20:32.0,SHP,SHP,null,null,
1646,CO11326328,'202211171908322412321978,'202211171910262412330868,COCV_378,9000,2022-11-17 19:15:24.0,SHP,SHP,BO,chacon.erica_m,
1647,CO11326328,'202211171908322412321978,'202211171916562412354124,COCV_545,9000,2022-11-17 19:21:32.0,SHP,SHP,BO,ortiz.hector_m,
1648,CO11326346,'202211171923362412379077,'202211171925032412384533,COCV_392,9000,2022-11-17 19:27:09.0,SHP,SHP,BO,dominguez.domingo_m,
1649,CO11326413,'202211172028332412606977,'202211172029512412611833,COCV_190,9000,2022-11-17 20:30:56.0,SHP,SHP,BO,ulloa.estephany_m,
1650,CO11326420,'202211172041342412658701,'202211172044042412666044,COCV_262,9000,2022-11-18 01:02:56.0,SHP,SHP,null,diaz.laura_m,
1651,CO11326428,'202211172056342412705927,'202211172058542412711425,COCV_156,9000,2022-11-17 21:01:13.0,SHP,SHP,BO,carreno.felix_m,
1652,CO11326466,'202211172151372412896026,'202211172155002412904074,COCV_666,9000,2022-11-17 21:59:38.0,SHP,SHP,null,munoz.valentina_m,
